,score,methods
0,0.00033311313846754245,CN
1,1.788328335234096e-05,JS
2,0.00033605099920580616,AA
3,1.924293819213467e-06,AS
4,0.0004772188202834966,DP
5,0.0003100190045438521,RA
6,0.0005221727373284259,L3
7,0.00043699182418386766,katz
8,0.0004535811657672678,NR
9,2.355213025525189e-06,SR
10,0.00045511306352168747,RPR
11,0.0005290319975130573,my
