,score,methods
0,0.0011856690405609013,CN
1,7.968915320488803e-05,JS
2,0.0010898932459855624,AA
3,2.7196467156412084e-05,AS
4,0.0017455138681602383,DP
5,0.0011184683049840823,RA
6,0.0011328707472977161,L3
7,0.0011520643733809017,katz
8,0.0024670723890990835,NR
9,6.056995604053117e-05,SR
10,0.0008008849135170683,RPR
11,0.002387770243797658,my
